Title,Category
"Blood Red Horse (The deGranville Trilogy, 1)","Young Adult Fiction , Historical , Medieval"
Hit and Run,"Young Adult Fiction , Social Themes , Death, Grief, Bereavement"
Lucky T,"Young Adult Fiction , Romance , General"
Privilege,"Young Adult Fiction , Mysteries & Detective Stories"
The Root Cellar,"Young Adult Fiction , Historical , United States , Civil War Period (1850-1877)"
"Marked (House of Night, Book 1)","Young Adult Fiction , Fantasy , General"
"The Awakening / The Struggle (Vampire Diaries, Books 1-2)","Young Adult Fiction , Horror"
Magic or Madness,"Young Adult Fiction , Fantasy , General"
Vampire Academy,"Young Adult Fiction , Fantasy , General"
Crushed,"Young Adult Fiction , School & Education , General"
The Secrets of Boys,"Young Adult Fiction , Social Themes , Friendship"
Getting Lost with Boys,"Young Adult Fiction , Social Themes , Friendship"
Dinosaurs I Have Known,"Young Adult Fiction , Humorous , General"
The Trumpeter of Krakow,"Young Adult Fiction , Historical , Europe"
Snakehead (Alex Rider),"Young Adult Fiction , Action & Adventure , General"
"The Ghost at Skeleton Rock (Hardy Boys, Book 37)","Young Adult Fiction , Mysteries & Detective Stories"
"Eldest (Inheritance Cycle, Book 2) (The Inheritance Cycle)","Young Adult Fiction , Fantasy , Epic"
13 Little Blue Envelopes,"Young Adult Fiction , Family , General"
Shug,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Bad Kitty,"Young Adult Fiction , Mysteries & Detective Stories"
Fifteen,"Young Adult Fiction , Romance , General"
"Untamed (House of Night, Book 4)","Young Adult Fiction , Fantasy , General"
Grasping at Moonbeams (Brio Girls),"Young Adult Fiction , Religious , General"
P. S. I Loathe You,"Young Adult Fiction , Girls & Women"
The Fun House!,"Young Adult Fiction , General"
"Dramacon, Volume 2","Young Adult Fiction , Comics & Graphic Novels , Manga"
The Adventures and the Memoirs of Sherlock Holmes (Sterling Unabridged Classics),"Young Adult Fiction , Mysteries & Detective Stories"
"Eldest, Limited Edition (Inheritance, Book 2)","Young Adult Fiction , Fantasy , General"
"Breaking Dawn (The Twilight Saga, Book 4)","Young Adult Fiction , Fantasy , General"
"Twilight (The Twilight Saga, Book 1)","Young Adult Fiction , Fantasy , General"
Black Beauty,"Young Adult Fiction , Classics"
"Ambition (Private, Book 7)","Young Adult Fiction , School & Education , General"
Double Dutch (Aladdin Fiction),"Young Adult Fiction , School & Education , General"
Hope Was Here,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Stones in Water,"Young Adult Fiction , Historical , General"
Snakehead (Alex Rider Adventure),"Young Adult Fiction , Action & Adventure , General"
"The Wizard Heir (The Heir Chronicles, 2)","Young Adult Fiction , Fantasy , General"
"Max (Maximum Ride, Book 5)","Young Adult Fiction , Science Fiction , General"
Circle Unbroken Pa,"Young Adult Fiction , General"
Now You See It . . .,"Young Adult Fiction , Fantasy , General"
The Seven Songs of Merlin (Lost Years Of Merlin),"Young Adult Fiction , Fantasy , General"
How to Be Popular,"Young Adult Fiction , Humorous , General"
HRW Library: Individual Leveled Reader Nothing but the Truth,"Young Adult Fiction , Classics"
"What's French For ""Ew""?","Young Adult Fiction , Humorous , General"
Betrayed (A House of Night),"Young Adult Fiction , Fantasy , General"
"The Prophecy (Daughters of the Moon, Book 11) (Daughters of the Moon, 11)","Young Adult Fiction , Fantasy , General"
Who Am I Without Him?: Short Stories About Girls and the Boys in Their Lives,"Young Adult Fiction , Short Stories"
"Cross My Heart and Hope to Spy (Gallagher Girls, 2)","Young Adult Fiction , School & Education , General"
"Mates, Dates, and Designer Divas","Young Adult Fiction , Social Themes , Friendship"
Lock and Key,"Young Adult Fiction , Family , Siblings"
Nancy Drew 47: the Mysterious Mannequin,"Young Adult Fiction , Girls & Women"
The Dashwood Sisters' Secrets of Love,"Young Adult Fiction , Girls & Women"
The Black Tattoo,"Young Adult Fiction , Fantasy , General"
When It Happens,"Young Adult Fiction , School & Education , General"
Massie,"Young Adult Fiction , Girls & Women"
When the Tripods Came,"Young Adult Fiction , General"
A Summer of Horses (Bullseye Books),"Young Adult Fiction , Animals , Horses"
The Light beyond the Forest: The Quest for the Holy Grail (Arthurian Trilogy),"Young Adult Fiction , Historical , Medieval"
A Girl Named Disaster,"Young Adult Fiction , General"
River Thunder,"Young Adult Fiction , Action & Adventure , General"
Squashed,"Young Adult Fiction , Girls & Women"
Greenwitch,"Young Adult Fiction , Fantasy , General"
The Black Cauldron (The Chronicles of Prydain),"Young Adult Fiction , Fantasy , General"
"The Second Summer of the Sisterhood (Sisterhood of Traveling Pants, Book 2)","Young Adult Fiction , Social Themes , Friendship"
My Life As a Snow Bunny,"Young Adult Fiction , Humorous , General"
"Twilight (The Twilight Saga, Book 1)","Young Adult Fiction , Fantasy , General"
The Year of the Hangman,"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Wander,"Young Adult Fiction , Animals , Pets"
Black Beauty (Watermill Classics),"Young Adult Fiction , Classics"
"Chosen (The Lost Books, Book 1) (The Books of History Chronicles)","Young Adult Fiction , Fantasy , General"
Mysterious Love (Nikki Sheridan Series #2),"Young Adult Fiction , Girls & Women"
The Weekend Was Murder,"Young Adult Fiction , General"
Plainsong for Caitlin (American Dreams),"Young Adult Fiction , General"
Shizuko's Daughter,"Young Adult Fiction , Family , General"
Huckleberry Finn,"Young Adult Fiction , General"
"Saving the World (Maximum Ride, Book 3)","Young Adult Fiction , Action & Adventure , General"
The Pretty Committee Strikes Back,"Young Adult Fiction , Girls & Women"
Pageant,"Young Adult Fiction , General"
Silver on the Tree (The Dark is Rising Sequence),"Young Adult Fiction , Fantasy , General"
"Ink Exchange (Wicked Lovely, 2)","Young Adult Fiction , Fantasy , General"
"Holt McDougal Library, High School with Connections: Student Text Picture Bride 1997","Young Adult Fiction , People & Places , United States , Asian American"
Time Enough for Drums,"Young Adult Fiction , Historical , Military & Wars"
Night World No. 2: Dark Angel; The Chosen; Soulmate (2),"Young Adult Fiction , Fantasy , General"
"Girl, (Nearly) 16: Absolute Torture","Young Adult Fiction , Family , Parents"
The Lake of Souls (Cirque Du Freak #10),"Young Adult Fiction , Horror"
"Lord Loss (The Demonata, 1)","Young Adult Fiction , Horror"
"Blood Beast (The Demonata, Book 5)","Young Adult Fiction , Horror"
"Lord of the Shadows (Cirque Du Freak: The Saga of Darren Shan, Book 11)","Young Adult Fiction , Horror"
A Novel Idea (The Romantic Comedies),"Young Adult Fiction , School & Education , General"
Prom Nights from Hell,"Young Adult Fiction , Horror"
Secret Santa,"Young Adult Fiction , Holidays & Celebrations"
Killer Cruise,"Young Adult Fiction , Family , General"
Crush du Jour (Simon Romantic Comedies),"Young Adult Fiction , Humorous , General"
Speak (Platinum Edition),"Young Adult Fiction , School & Education , General"
SOLD,"Young Adult Fiction , General"
The Phantom of the Opera (Puffin Classics),"Young Adult Fiction , Classics"
"Evermore: The Immortals (The Immortals, 1)","Young Adult Fiction , Fantasy , General"
Confessions of a Teenage Drama Queen (Movie Tie-In Edition),"Young Adult Fiction , Humorous , General"
"City of Ashes (The Mortal Instruments, Book 2)","Young Adult Fiction , Fantasy , General"
"City of Bones (The Mortal Instruments, Book 1)","Young Adult Fiction , Fantasy , General"
"Princess Diaries, Volume IV: Princess in Waiting, The","Young Adult Fiction , Royalty"
"Here, There Be Dragons (1) (Chronicles of the Imaginarium Geographica, The)","Young Adult Fiction , Fantasy , General"
Night World No. 1: Secret Vampire; Daughters of Darkness; Spellbinder,"Young Adult Fiction , Fantasy , General"
A Little Friendly Advice,"Young Adult Fiction , Family , Parents"
"Blue Bloods (Blue Bloods, Book 1)","Young Adult Fiction , Fantasy , General"
Ninth Grade Slays,"Young Adult Fiction , Fantasy , Contemporary"
"Hunted (House of Night, Book 5)","Young Adult Fiction , Fantasy , General"
"The Lone Drow (Drizzt ""4: Paths of Darkness"") (The Legend of Drizzt)","Young Adult Fiction , Fantasy , General"
24 Girls in 7 Days,"Young Adult Fiction , Social Themes , Dating & Sex"
The Arthur Trilogy #3: King of the Middle March,"Young Adult Fiction , Historical , Europe"
Get It Started (The Party Room),"Young Adult Fiction , Law & Crime"
The Princess & the Pauper,"Young Adult Fiction , Royalty"
The House Next Door,"Young Adult Fiction , Horror"
So Lyrical,"Young Adult Fiction , Family , Parents"
Stormbreaker tie-in novel (Alex Rider),"Young Adult Fiction , Family , Orphans & Foster Homes"
"Dangerous Girls (Dangerous Girls, 1)","Young Adult Fiction , Horror"
Nick and Norah's Infinite Playlist,"Young Adult Fiction , Social Themes , Dating & Sex"
"Mercy, Unbound","Young Adult Fiction , Girls & Women"
Criss Cross,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Dancing on the Edge,"Young Adult Fiction , Girls & Women"
The Alchemyst: The Secrets of the Immortal Nicholas Flamel,"Young Adult Fiction , Fantasy , General"
Alice Alone,"Young Adult Fiction , Social Themes , General"
Skinny,"Young Adult Fiction , Family , Siblings"
Keeping the Moon,"Young Adult Fiction , Girls & Women"
I Stay Near You: One Story in Three,"Young Adult Fiction , Romance , General"
The Secret Hour (Midnighters #1),"Young Adult Fiction , Fantasy , General"
Starring Sally J. Freedman As Herself,"Young Adult Fiction , Family , General"
Fall of a Kingdom (The Farsala Trilogy),"Young Adult Fiction , Action & Adventure , General"
"The Final Warning: A Maximum Ride Novel (Book 4) (Maximum Ride, 4)","Young Adult Fiction , Action & Adventure , General"
Elsewhere: A Novel,"Young Adult Fiction , Social Themes , New Experience"
Ghosts I Have Been,"Young Adult Fiction , Historical , General"
"Mates, Dates, and Cosmic Kisses","Young Adult Fiction , Romance , General"
Fantasy Summer,"Young Adult Fiction , General"
Forty Third War Pa (Sandpiper Houghton Mifflin Books),"Young Adult Fiction , Historical , Military & Wars"
The Light in the Forest,"Young Adult Fiction , Historical , United States , General"
Taste of Salt: A Story of Modern Haiti,"Young Adult Fiction , Historical , Military & Wars"
Kristen,"Young Adult Fiction , Girls & Women"
A Mango-Shaped Space,"Young Adult Fiction , Coming of Age"
Out of Nowhere,"Young Adult Fiction , Family , Alternative Family"
Thrill Ride,"Young Adult Fiction , Social Themes , Friendship"
The Sight,"Young Adult Fiction , Fantasy , General"
"Flawless (Pretty Little Liars, Book 2)","Young Adult Fiction , Social Themes , Friendship"
Aurelia,"Young Adult Fiction , Royalty"
Kissed by an Angel: Kissed by an Angel; The Power of Love; Soulmates,"Young Adult Fiction , Romance , General"
"Oh, Those Harper Girls!: Or Young and Dangerous","Young Adult Fiction , General"
Exiled: Memoirs of a Camel,"Young Adult Fiction , Historical , United States , 19th Century"
Silver,"Young Adult Fiction , General"
Seaward,"Young Adult Fiction , Fantasy , General"
Elske,"Young Adult Fiction , Girls & Women"
"l8r, g8r (Internet Girls)","Young Adult Fiction , Social Themes , Dating & Sex"
Can't Get There from Here,"Young Adult Fiction , Social Themes , Drugs, Alcohol, Substance Abuse"
Kiss Me Kill Me (Scarlett Wakefield Series),"Young Adult Fiction , Mysteries & Detective Stories"
Lifted Up by Angels,"Young Adult Fiction , Health & Daily Living , General"
Timeless Love,"Young Adult Fiction , Fantasy , General"
Evil Genius,"Young Adult Fiction , Law & Crime"
"Oy, Joy!","Young Adult Fiction , Family , Multigenerational"
Life as We Knew It,"Young Adult Fiction , Family , General"
Harvest Home: Only Believe/Harvest of Love/The Applesauce War/Sunshine Harvest (Inspirational Romance Novella Collection),"Young Adult Fiction , General"
The Taker,"Young Adult Fiction , School & Education , General"
Downtown,"Young Adult Fiction , General"
Summer of My German Soldier (Young Puffin),"Young Adult Fiction , Historical , General"
The Best Girl,"Young Adult Fiction , Family , General"
Snowed In,"Young Adult Fiction , Social Themes , Friendship"
The Boyfriend League,"Young Adult Fiction , Romance , General"
Alice Alone,"Young Adult Fiction , Family , General"
"That Was Then, This Is Now","Young Adult Fiction , Family , Blended Families"
A Girl Like Moi: The Fashion-Forward Adventures of Imogene,"Young Adult Fiction , Fashion & Beauty"
The Perfect Shot (Young Adult Fiction),"Young Adult Fiction , Law & Crime"
Sweethearts,"Young Adult Fiction , Family , Parents"
"Summerhill Secrets, Volume 1: Whispers Down the Lane/Secret in the Willows/Catch a Falling Star/Night of the Fireflies/A Cry in the Dark (Summerhill Secrets 1-5)","Young Adult Fiction , Religious , Christian , General"
"Summerhill Secrets, Volume 2: House of Secrets/Echoes in the Wind/Hide Behind the Moon/Windows on the Hill/Shadows Beyond the Gate (Summerhill Secrets 6-10)","Young Adult Fiction , Religious , Christian , General"
"The Final Warning: A Maximum Ride Novel (Maximum Ride, 4)","Young Adult Fiction , Action & Adventure , General"
Dicey's Song (The Tillerman Series #2),"Young Adult Fiction , Family , Multigenerational"
Point Blank (Alex Rider Adventure),"Young Adult Fiction , Mysteries & Detective Stories"
"The Dangerous Days of Daniel X (Daniel X, 1)","Young Adult Fiction , Science Fiction , General"
The Luxe,"Young Adult Fiction , Historical , United States , 19th Century"
"Dragonsong (Harper Hall Trilogy, Book 1)","Young Adult Fiction , Fantasy , General"
The Sea of Trolls (Sea of Trolls Trilogy (Paperback)),"Young Adult Fiction , Historical , Europe"
How to Be Popular,"Young Adult Fiction , Humorous , General"
Moon of Two Dark Horses,"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Shadow Kiss,"Young Adult Fiction , Fantasy , General"
Peppermints in the Parlor,"Young Adult Fiction , Horror"
Shadow Horse (Shadow Horse Series),"Young Adult Fiction , Animals , Horses"
"Izzy, Willy-Nilly","Young Adult Fiction , Social Themes , General"
Wish You Were Here,"Young Adult Fiction , General"
Inside the Mind of Gideon Rayburn,"Young Adult Fiction , School & Education , General"
Skeleton Key (Alex Rider),"Young Adult Fiction , Action & Adventure , General"
Crunch Time,"Young Adult Fiction , School & Education , General"
Epic,"Young Adult Fiction , Science Fiction , General"
A Company of Swans,"Young Adult Fiction , Historical , General"
"Secrets of My Hollywood Life (Secrets of My Hollywood Life, 1)","Young Adult Fiction , Performing Arts , General"
On Location (Secrets of My Hollywood Life (2)),"Young Adult Fiction , Performing Arts , General"
"Masquerade (Blue Bloods, Book 2)","Young Adult Fiction , Fantasy , General"
Zel,"Young Adult Fiction , Fairy Tales & Folklore , General"
"The Squire's Tale (The Squire's Tales, 1)","Young Adult Fiction , Legends, Myths, Fables , Arthurian"
"Wicked (Pretty Little Liars, Book 5)","Young Adult Fiction , Social Themes , Friendship"
Alphas,"Young Adult Fiction , Girls & Women"
Boys R Us,"Young Adult Fiction , Girls & Women"
After,"Young Adult Fiction , Law & Crime"
Red Is for Remembrance,"Young Adult Fiction , Comics & Graphic Novels , Paranormal"
TTFN (Internet Girls),"Young Adult Fiction , Girls & Women"
Dylan,"Young Adult Fiction , Girls & Women"
Saving Grace,"Young Adult Fiction , Religious , Christian , General"
Real Time,"Young Adult Fiction , People & Places , Middle East"
A Fine White Dust,"Young Adult Fiction , Religious , General"
Leap Day,"Young Adult Fiction , Holidays & Celebrations"
The Merlin Effect,"Young Adult Fiction , Fantasy , General"
All-Star Pride (Lightning on Ice),"Young Adult Fiction , Social Themes , Values & Virtues"
The Loud Silence of Francine Green,"Young Adult Fiction , Historical , United States , 20th Century"
Born to Rock,"Young Adult Fiction , Family , Parents"
Just Jane: A Daughter of England Caught in the Struggle of the American Revolution (Great Episodes),"Young Adult Fiction , Family , General"
Violet & Claire,"Young Adult Fiction , Social Themes , Friendship"
Talent,"Young Adult Fiction , Performing Arts , General"
Shattered Mirror (Den of Shadows),"Young Adult Fiction , Fantasy , General"
Demon in My View (Den of Shadows),"Young Adult Fiction , Horror"
Freefall,"Young Adult Fiction , Law & Crime"
"City of Stars (Stravaganza, Book 2)","Young Adult Fiction , Fantasy , Historical"
"Petty in Pink (Poseur, No. 3)","Young Adult Fiction , Fashion & Beauty"
Or Give Me Death: A Novel of Patrick Henry's Family (Great Episodes),"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Kiss the Dust,"Young Adult Fiction , General"
Forever in Blue: The Fourth Summer of the Sisterhood (The Sisterhood of the Traveling Pants),"Young Adult Fiction , Social Themes , Friendship"
Skeleton Key (Alex Rider Adventure),"Young Adult Fiction , Mysteries & Detective Stories"
One Hot Second: Stories About Desire,"Young Adult Fiction , Social Themes , Dating & Sex"
"The Mystery of the Chinese Junk (Hardy Boys, Book 39)","Young Adult Fiction , Mysteries & Detective Stories"
"The Mystery of the Aztec Warrior (Hardy Boys, Book 43)","Young Adult Fiction , Mysteries & Detective Stories"
The Quillan Games (7) (Pendragon),"Young Adult Fiction , Fantasy , General"
Feed,"Young Adult Fiction , Science Fiction , General"
The Telling Pool,"Young Adult Fiction , Historical , Medieval"
King of the Pygmies,"Young Adult Fiction , Family , General"
Tantalize,"Young Adult Fiction , Horror"
"Wednesday Witness (Juli Scott Super Sleuth, Book 3)","Young Adult Fiction , Mysteries & Detective Stories"
True Confessions of a Hollywood Starlet,"Young Adult Fiction , Romance , General"
"The Good, the Fab and the Ugly (Poseur, 2)","Young Adult Fiction , Girls & Women"
Choice Summer (Nikki Sheridan Series #1),"Young Adult Fiction , Girls & Women"
"Naftali the Storyteller and His Horse, Sus: And Other Stories","Young Adult Fiction , General"
The Wind in the Willows,"Young Adult Fiction , General"
"School's Out - Forever (Maximum Ride, Book 2)","Young Adult Fiction , Fantasy , General"
The Girl Death Left Behind,"Young Adult Fiction , Health & Daily Living , General"
The First Part Last (Michael L. Printz Award - Winner),"Young Adult Fiction , Social Themes , Pregnancy"
The Summoning,"Young Adult Fiction , Fantasy , General"
The Circlemaker,"Young Adult Fiction , General"
Born Blue,"Young Adult Fiction , Family , Orphans & Foster Homes"
Sarah's Story: Sisters of the Quantock Hills (Quantock's Quartet),"Young Adult Fiction , General"
Song of the Magdalene,"Young Adult Fiction , Religious , General"
Tell Me About It (So Little Time),"Young Adult Fiction , Media Tie-In"
The Secret Under My Skin,"Young Adult Fiction , Science Fiction , General"
The Luxe,"Young Adult Fiction , Historical , United States , 19th Century"
What If . . . Everyone Knew Your Name (A Choose Your Destiny Novel),"Young Adult Fiction , Girls & Women"
Ironman,"Young Adult Fiction , Social Themes , General"
Cast Two Shadows: The American Revolution in the South,"Young Adult Fiction , Historical , General"
Converting Kate,"Young Adult Fiction , Family , Parents"
Forgotten Fire,"Young Adult Fiction , Historical , Europe"
PrettyTOUGH,"Young Adult Fiction , Family , Siblings"
The Outsiders,"Young Adult Fiction , Family , Siblings"
The Boy In the Striped Pajamas (Movie Tie-in Edition) (Random House Movie Tie-In Books),"Young Adult Fiction , Historical , Holocaust"
The Dead and the Gone,"Young Adult Fiction , Family , Siblings"
Perfect You,"Young Adult Fiction , Family , Marriage & Divorce"
New Found Land: Lewis and Clark's Voyage of Discovery,"Young Adult Fiction , Historical , Exploration & Discovery"
Operation Typhoon Shore (The Guild of Specialists #2),"Young Adult Fiction , Historical , Exploration & Discovery"
Vegan Virgin Valentine,"Young Adult Fiction , Family , General"
"Beach Blondes: June Dreams, July's Promise, August Magic (Summer)","Young Adult Fiction , Social Themes , New Experience"
"Fade (Wake Series, Book 2)","Young Adult Fiction , Fantasy , General"
The Soldiers of Halla (10) (Pendragon),"Young Adult Fiction , Fantasy , General"
Melissa (SpringSong Books #12),"Young Adult Fiction , General"
Alicia (Clique Summer Collection),"Young Adult Fiction , Girls & Women"
Heart of Glass (A-List),"Young Adult Fiction , Law & Crime"
So Yesterday,"Young Adult Fiction , Action & Adventure , General"
"Bass Ackwards and Belly Up (Bass Ackwards and Belly Up, 1)","Young Adult Fiction , Careers, Occupations, Internships"
Bras & Broomsticks (Magic In Manhattan),"Young Adult Fiction , Fantasy , Wizards & Witches"
The Healing Time of Hickeys,"Young Adult Fiction , Social Themes , General"
Sister Spy (Alias),"Young Adult Fiction , Media Tie-In"
"Besties: Mates, Dates, and Sleepover Secrets; Mates, Dates, and Sole Survivors; Mates, Dates, and Mad Mistakes","Young Adult Fiction , Social Themes , Friendship"
"The Astonishing Life of Octavian Nothing, Traitor to the Nation, Volume I: The Pox Party","Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Confessions of a Not It Girl,"Young Adult Fiction , Girls & Women"
Spy Kids Adventures #3: Mucho Madness (Scholastic Ed.): Spy Kids Adventures #3: Mucho Madness,"Young Adult Fiction , General"
Memories of Summer (Readers Circle),"Young Adult Fiction , Social Themes , General"
All Alone in the Universe,"Young Adult Fiction , Social Themes , Friendship"
"Welcome Home, Jellybean","Young Adult Fiction , Family , Siblings"
The Pretty One,"Young Adult Fiction , Family , Siblings"
The Fortunes of Indigo Skye,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Back To The Divide,"Young Adult Fiction , Fantasy , General"
Big Mouth & Ugly Girl,"Young Adult Fiction , School & Education , General"
If I Should Die Before I Wake,"Young Adult Fiction , General"
Watch the Skies (Daniel X),"Young Adult Fiction , Science Fiction , General"
Ten Mile River,"Young Adult Fiction , People & Places , United States , Hispanic & Latino"
Escape from the Island of Aquarius (The Cooper Kids Adventure Series #2) (Volume 2),"Young Adult Fiction , Action & Adventure , General"
"Evernight (Evernight, Book 1)","Young Adult Fiction , Fantasy , General"
"Tempted (House of Night, Book 6)","Young Adult Fiction , Fantasy , General"
"Princess in Training: Princess Diaries, Volume VI","Young Adult Fiction , Royalty"
Cricket,"Young Adult Fiction , Family , General"
"l8r, g8r (Internet Girls)","Young Adult Fiction , Social Themes , Friendship"
The Star of Kazan,"Young Adult Fiction , Fantasy , General"
"Inu-Yasha : A Feudal Fairy Tale, Vol. 2","Young Adult Fiction , Fantasy , General"
Lost Summer,"Young Adult Fiction , Family , General"
Greenwitch (The Dark is Rising Sequence),"Young Adult Fiction , Fantasy , General"
Milkweed,"Young Adult Fiction , Historical , General"
End Game (Tom Clancy's Net Force),"Young Adult Fiction , Fantasy , General"
Going Too Far,"Young Adult Fiction , Social Themes , Dating & Sex"
Witch & Wizard,"Young Adult Fiction , Fantasy , General"
A Solitary Blue (The Tillerman Series #3),"Young Adult Fiction , Family , Marriage & Divorce"
The White Darkness,"Young Adult Fiction , People & Places , Polar Regions"
"If I Have a Wicked Stepmother, Where's My Prince?","Young Adult Fiction , Fairy Tales & Folklore , Adaptations"
The Angel Experiment: A Maximum Ride Novel (Book 1),"Young Adult Fiction , Fantasy , General"
Infamous (It Girl),"Young Adult Fiction , Girls & Women"
The Ruling Class,"Young Adult Fiction , Girls & Women"
Lust,"Young Adult Fiction , Social Themes , Friendship"
"Paradise Lost (Private, Book 9)","Young Adult Fiction , Mysteries & Detective Stories"
"Max (Maximum Ride, Book 5)","Young Adult Fiction , Science Fiction , General"
The Serious Kiss,"Young Adult Fiction , Family , General"
Boy2Girl,"Young Adult Fiction , School & Education , General"
Firebirds: An Anthology of Original Fantasy and Science Fiction,"Young Adult Fiction , Fantasy , General"
Tell Me the Truth: God's Eternal Truths for Families,"Young Adult Fiction , Religious , Christian , General"
"Prophecy of the Sisters (Prophecy of the Sisters Trilogy, Book I)","Young Adult Fiction , Fantasy , General"
The Fortunes of Indigo Skye,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Poseur #1,"Young Adult Fiction , Fashion & Beauty"
Simple Nature Experiments With Everyday Materials,"Young Adult Fiction , Science & Technology"
Glass,"Young Adult Fiction , Family , General"
Sisters of Isis: The Summoning (Sisters of Isis #1),"Young Adult Fiction , Fantasy , General"
Black Water (Pendragon #5),"Young Adult Fiction , Fantasy , General"
Zen and Xander Undone,"Young Adult Fiction , Family , Siblings"
Trouble,"Young Adult Fiction , Social Themes , Prejudice & Racism"
"Revelation (Private, Book 8)","Young Adult Fiction , School & Education , General"
"Legacy (Private, Book 6)","Young Adult Fiction , School & Education , General"
"Payback (Fearless, No. 6)","Young Adult Fiction , Action & Adventure , General"
The Dragon Heir,"Young Adult Fiction , Fantasy , General"
The Devil in Vienna,"Young Adult Fiction , General"
"Deadly Little Secret (Touch, Book 1)","Young Adult Fiction , Romance , General"
"The Sweet Far Thing (Gemma Doyle, Book 3)","Young Adult Fiction , Historical , Europe"
"Royal Blood (Vampire Kisses, Book 6)","Young Adult Fiction , Fantasy , General"
"If We Kiss (If We Kiss, 1)","Young Adult Fiction , Romance , General"
"Fang: A Maximum Ride Novel (Book 6) (Maximum Ride, 6)","Young Adult Fiction , Science Fiction , General"
Half Moon Investigations,"Young Adult Fiction , Mysteries & Detective Stories"
Vampire Kisses: The Beginning (Vampire Kisses / Kissing Coffins / Vampireville) (Vampire Kisses (Quality)),"Young Adult Fiction , Fantasy , General"
"Blue Moon (The Immortals, Book 2)","Young Adult Fiction , Fantasy , General"
"Sweet Little Lies (L.A. Candy, 2)","Young Adult Fiction , Performing Arts , Television & Radio"
"The Coffin Club (Vampire Kisses, Book 5)","Young Adult Fiction , Fantasy , General"
It's Different for Guys (Love Stories),"Young Adult Fiction , Romance , General"
"Blood Promise (Vampire Academy, Book 4)","Young Adult Fiction , Fantasy , General"
Leaving Paradise (A Leaving Paradise Novel),"Young Adult Fiction , Social Themes , Friendship"
"You, Maybe: The Profound Asymmetry of Love in High School","Young Adult Fiction , Romance , General"
Hacking Harvard,"Young Adult Fiction , School & Education , General"
"Suspicion (Private, Book 10)","Young Adult Fiction , Mysteries & Detective Stories"
An Enemy Among Them (Sandpiper Houghton Mifflin Books),"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
The Sisterhood of the Traveling Pants,"Young Adult Fiction , Social Themes , Friendship"
Kissing Snowflakes,"Young Adult Fiction , Romance , General"
Seek,"Young Adult Fiction , Family , Parents"
The Skin I'm In,"Young Adult Fiction , People & Places , United States , African American"
"Just Ask (Diary of a Teenage Girl: Kim, Book 1)","Young Adult Fiction , Religious , Christian , General"
Gossip Girl: It Had to Be You: The Gossip Girl Prequel,"Young Adult Fiction , School & Education , General"
"My Name is Chloe (Diary of a Teenage Girl: Chloe, Book 1)","Young Adult Fiction , Religious , Christian , General"
The Pirate's Son (Point Signature),"Young Adult Fiction , General"
A Deadly Promise (A Bantam Starfire Book),"Young Adult Fiction , Mysteries & Detective Stories"
Girl at Sea,"Young Adult Fiction , Girls & Women"
Faking 19,"Young Adult Fiction , Social Themes , General"
Seven Tears into the Sea,"Young Adult Fiction , Romance , General"
Lovesick,"Young Adult Fiction , Romance , General"
Hatchet,"Young Adult Fiction , Family , Parents"
Crown Duel (Crown Duel / Court Duel),"Young Adult Fiction , Girls & Women"
"The Clue of the Broken Blade (The Hardy Boys, No. 21)","Young Adult Fiction , Mysteries & Detective Stories"
Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers,"Young Adult Fiction , Historical , Military & Wars"
"Across the Nightingale Floor, Episode 1: The Sword of the Warrior (Tales of the Otori)","Young Adult Fiction , Historical , Asia"
"Cover-up: Mystery at the Super Bowl (The Sports Beat, 3)","Young Adult Fiction , Sports & Recreation , Football"
Wyvernhail: The Kiesha'ra: Volume Five,"Young Adult Fiction , Fantasy , General"
The Giver (Newberry Medal Book),"Young Adult Fiction , Fantasy , General"
Evil Genius,"Young Adult Fiction , Law & Crime"
Wolfcry: The Kiesha'ra: Volume Four,"Young Adult Fiction , Fantasy , General"
Ask Me No Questions,"Young Adult Fiction , People & Places , Middle East"
Tears of a Tiger,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Inexcusable,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Friends with Benefits: A Nannies Novel,"Young Adult Fiction , Social Themes , Friendship"
Claire (Clique Summer Collection),"Young Adult Fiction , Girls & Women"
Thirteen (The Winnie Years),"Young Adult Fiction , Social Themes , Friendship"
Don't Judge a Girl by Her Cover (Gallagher Girls),"Young Adult Fiction , School & Education , General"
"Wake (Wake Series, Book 1)","Young Adult Fiction , Fantasy , General"
"THE Cirque Du Freak: The Vampire Prince: Book 6 in the Saga of Darren Shan (Cirque Du Freak, 6)","Young Adult Fiction , Horror"
